restaurant_id,review_num,review_text,
4105590,8,,"I chose this restaurant because I wanted a skip the line option of going up to the Namsam Tower.  When you book a reservation, you get instructions on what to do when you get there.  Basically you go the 5th floor of the base building where people normally buy elevator tickets and show the your reservation. They will give you a complementary elevator ticket (value: 21,000 won).  The set dinner is 95,000 won so really it is only 74,000 won

When we got up there, it isn't really tourist friendly service.  No smiles at all.  The nice thing is that each table is separated by 2 columns so it is almost like you have your own semi private table.  Each table also has a window view.  It is not a rotating restaurant.

They sat us in front of an antennae pole.  We asked if we could moved seats but they said the restaurant was full.  But we were about the 5 table in the restaurant and by the time we left, the tables we had asked for had not been used.  Lack of flexibility but not uncommon for mediocre restaurants.

Food is actually pretty decent and plentiful.  Very little explanation but it was better after one of the managers came over to explain the food.  The wait staff may not be comfortable with English but smiling is a premium service here.

But presentation food is exceptional.  Food quality is pretty good.  They do a tableside service of the meat course and then re-heat/cut up on a hotplate near your table.

So much potential.  Even with mediocre service and decent food, I would still recommend as the view at sunset is magnificent and it is not that expensive for what you get.  But I could easily see this restaurant getting a Michelin star if they would just improve their service and take a bit more care to get the quality of the food up to a higher standard.  If Jules Verne at the Eiffel Tower can get a star, I think Hancook could also get one."
4105590,9,,"Rude staff, subpar food, don't waste your money or time"
4105590,10,,Rude front desk staff put us right off
4105590,11,,Do not leave Seoul without eating here! Authentic high quality Korean Cuisine with a heaven-like view.
4105590,12,,Good selection of Korean food
4105590,13,,Solid Korean buffet with a view
4105590,14,,"Nice food here, mostly buffet, but you can choose a main from the menu.  My partner had salmon and I had a Korean beef dish.  Plenty of choice on the buffet and don't miss the additional dessert buffet.  Great views, and allows you to skip the queue for the lifts up the tower, but sadly not the cable car queues."
4105590,15,,Great spot to take in the views
10133954,1,,"I was very disappointed today. It took me almost an hour to get to the restaurant. And when I got there, the receptionist told me the restaurant was closed because there was going to be a filming.
Why didn't they update the restaurant page?
On google, it said the restaurant was open.
Very frustrating!"
10133954,2,,"Quality comes first at this place. Service was excellent! Stuff is coming to your table with a grill and serve it for you. Meat is delicious, perfectly cooked and different variety - beef, chicken, sausages. You can pay a bit extra and get ""all you can eat""."
10133954,3,,"There are not many Brazilian restaurants in Seoul and decided to go there. It is a cozy place close to Sinchon station. They have the black beans stew, rice, salad and a  selection of meats. I liked the steak and the picanha. Not as big place as like other churrascarias with all types of meats but good enough, around U$30, what is very accessible. Service was very good and attentive."
10133954,4,,"San Francisco, California"
10133954,5,,Cheerfully stuffing you full of beef one delicious bite at a time. This place is off the hook. Definitely my favorite place to eat beef in Seoul.
10133954,6,,Best place for Brazilian food
10133954,7,,"Great service! I highly recommend this place to anyone who enjoys Latin American cuisine. I suggest to try the pineapple dessert, side dishes ( potatoe salad, rice, beans, and etc) garlic bread and their different meat dishes."
10133954,8,,"I'm gonna make this short. The meat was great, definitely surprised by the quality of this all-you-can-eat.
Side dishes were authentic and tasty as well, they really helped not getting the uncomfortable feeling of eating too much meat ^^
Staff is polite and work hard. The restaurant was very busy when I got there on a friday.
Awesome atmosphere, will come again!
I think this is a great place for anyone, but I went there on a date.

The restaurant is expensive but that price is fair."
10133954,9,,"Big, quality portions of meat, delicious side dishes and great service. You get the authentic Brazilian experience here. I usually go at lunch since I eat alone on my break. It gets me full every time. Otherwise, I would come back for the all-you-can-eat dinner special with friends. If you have issues feeling full in Seoul (and don't want to break the bank), hit this place up! You will not be disappointed:)"
10133954,10,,Great food! Great service!
10133954,11,,Garlic Bread without Sugar
10133954,12,,You won’t get better place to eat meat in Seoul
10133954,13,,Best Brazilian Food in Seoul
10133954,14,,Best South American BBQ place I've been to in Korean in my 6 years here. The taste feels like home and the staff will light up your day :) Came here for my birthday & my friends and I loved it!
10133954,15,,"INCREDIBLE RECEPTION! 
The food is amazing, but getting to know the Brazilians working there made it even more fun. There is no language barrier. Korean, Spanish, English and if nothing works they will make a way with gestures. Steak, wine, great music and good lighting makes it perfect for a date."
33020173,1,,"Good food good service 
Systematic operation"
33020173,2,,"I came from Gangnam because I wanted to eat a chicken, but it's a room, so it's quiet and nice."
33020173,3,,Bake all the meat and come with the kids! Kids are awesome!
33020173,4,,"Galvia is really delicious. 
Melting cheese fits too well. Well, it's delicious."
33020173,5,,Delicious meat and friendly response
33020173,6,,I've been visiting with friends for a long time and had a delicious meal of galway and potatoes. It's delicious too. I'll come next time too!
33020173,7,,"It's rumored to be delicious.
Burn and be kind.
Tracking."
33020173,8,,It's too delicious. It's too delicious. It's good. I'd like to eat it again later.
33020173,9,,It's been a long time since I met friends. Even delicious food here. It is delicious!!
33020173,10,,"It's delicious and friendly. I've been here last time, but the store is clean and I've come again. I bake the meat myself."
33020173,11,,"It was soft, delicious. Friendly and good. ♪"
33020173,12,,Excellent service. Great location. Yummy beef.
33020173,13,,"You were kind to guide me, and you bake me all the meat. It's good to talk."
33020173,14,,I'll know why it's a legend. The legend's scarf.
33020173,15,,It's clean and the room is fine and the gallery is delicious! Recommended as a date or meeting place.
27799148,1,,Best Korean food I've ever had near Namdaemun!
27799148,2,,the Best Bulgogi of My Life at Seoryung-Pure Elegance and Deep Korean Flavors
27799148,3,,An elegant Michelin-quality meal inside the mall!
27799148,4,,"After trying many naengmyeon restaurants in Korea, Seoryung"
